controller=pattern horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time, effective time
0, 1, 3.17034e-02, 1.02139e+01, 0.00000e+00, 0.00000e+00, -7.20000e+01, 1.00000e+00, 2.62472e-03, 2.04325e-04, 2.04325e-04
1, 9, 2.85330e-01, 1.01165e+01, 3.39562e-01, 3.39562e-01, -7.20000e+01, 8.88889e-01, 2.44687e-02, 2.04325e-04, 2.04325e-04
2, 16, 5.07254e-01, 1.00464e+01, 7.21692e-01, 7.21692e-01, -7.20000e+01, 4.37500e-01, 5.15210e-02, 2.04325e-04, 2.04325e-04
3, 25, 7.92584e-01, 9.96402e+00, 1.26759e+00, 1.26759e+00, -7.20000e+01, 3.60000e-01, 8.96408e-02, 2.04325e-04, 2.04325e-04
4, 32, 1.01451e+00, 9.92971e+00, 1.54054e+00, 1.54054e+00, -7.20000e+01, 2.18750e-01, 1.24802e-01, 2.04325e-04, 2.04325e-04
5, 38, 1.20473e+00, 9.91579e+00, 1.75890e+00, 1.75890e+00, -7.20000e+01, 1.57895e-01, 1.63766e-01, 2.04325e-04, 2.04325e-04
6, 47, 1.49006e+00, 9.88501e+00, 2.46857e+00, 2.46857e+00, -7.20000e+01, 1.91489e-01, 2.24681e-01, 2.04325e-04, 2.04325e-04
7, 55, 1.74368e+00, 9.87098e+00, 3.12365e+00, 3.12365e+00, -7.20000e+01, 1.45455e-01, 2.92732e-01, 2.04325e-04, 2.04325e-04
8, 63, 1.99731e+00, 9.87869e+00, 4.32463e+00, 4.32463e+00, -7.20000e+01, 1.26984e-01, 3.31009e-01, 2.04325e-04, 2.04325e-04
9, 73, 2.31435e+00, 9.86601e+00, 5.47101e+00, 5.47101e+00, -7.20000e+01, 1.36986e-01, 3.40589e-01, 2.04325e-04, 2.04325e-04
10, 84, 2.66308e+00, 9.80565e+00, 6.07150e+00, 6.07150e+00, -7.20000e+01, 1.30952e-01, 3.60086e-01, 2.04325e-04, 2.04325e-04
11, 90, 2.85330e+00, 9.81103e+00, 5.58019e+00, 5.58019e+00, -7.20000e+01, 6.66667e-02, 3.95603e-01, 2.04325e-04, 2.04325e-04
12, 99, 3.13863e+00, 9.75588e+00, 6.01691e+00, 6.01691e+00, -7.20000e+01, 1.11111e-01, 3.88255e-01, 2.04325e-04, 2.04325e-04
13, 106, 3.36056e+00, 9.71998e+00, 6.07150e+00, 6.07150e+00, -7.20000e+01, 9.43396e-02, 4.03794e-01, 2.04325e-04, 2.04325e-04
14, 114, 3.61418e+00, 9.67377e+00, 6.50822e+00, 6.50822e+00, -7.20000e+01, 1.05263e-01, 4.11865e-01, 2.04325e-04, 2.04325e-04
15, 124, 3.93122e+00, 9.64839e+00, 7.54543e+00, 7.54543e+00, -7.20000e+01, 1.61290e-01, 4.70742e-01, 2.04325e-04, 2.04325e-04
16, 129, 4.08973e+00, 9.67457e+00, 8.09133e+00, 8.09133e+00, -7.20000e+01, 1.47287e-01, 4.58903e-01, 2.04325e-04, 2.04325e-04
17, 135, 4.27995e+00, 9.66715e+00, 7.87297e+00, 7.87297e+00, -7.20000e+01, 1.62963e-01, 4.67677e-01, 2.04325e-04, 2.04325e-04
18, 142, 4.50188e+00, 9.64649e+00, 8.03674e+00, 8.03674e+00, -7.20000e+01, 2.04225e-01, 4.72084e-01, 2.04325e-04, 2.04325e-04
19, 150, 4.75550e+00, 9.58900e+00, 1.02203e+01, 1.02203e+01, -7.20000e+01, 2.20000e-01, 4.97997e-01, 2.04325e-04, 2.04325e-04
20, 156, 4.94572e+00, 9.56652e+00, 1.22948e+01, 1.22948e+01, -7.20000e+01, 2.11538e-01, 4.71740e-01, 2.04325e-04, 2.04325e-04
21, 164, 5.19935e+00, 9.55993e+00, 1.31136e+01, 1.31136e+01, -7.20000e+01, 2.07317e-01, 5.15543e-01, 2.04325e-04, 2.04325e-04
22, 172, 5.45298e+00, 9.53772e+00, 1.44238e+01, 1.44238e+01, -7.20000e+01, 2.26744e-01, 4.95334e-01, 2.04325e-04, 2.04325e-04
23, 179, 5.67490e+00, 9.51157e+00, 1.61160e+01, 1.61160e+01, -7.20000e+01, 2.29050e-01, 5.29778e-01, 2.04325e-04, 2.04325e-04
24, 184, 5.83342e+00, 9.51272e+00, 1.60615e+01, 1.60615e+01, -7.20000e+01, 2.39130e-01, 5.20405e-01, 2.04325e-04, 2.04325e-04
25, 191, 6.05534e+00, 9.48135e+00, 1.77059e+01, 1.77059e+01, -7.20000e+01, 2.67016e-01, 5.66944e-01, 2.04325e-04, 2.04325e-04
26, 198, 6.27726e+00, 9.46896e+00, 1.94640e+01, 1.94640e+01, -7.20000e+01, 3.08081e-01, 5.77963e-01, 2.04325e-04, 2.04325e-04
27, 208, 6.59430e+00, 9.41702e+00, 2.08833e+01, 2.08833e+01, -7.20000e+01, 3.26923e-01, 5.69939e-01, 2.04325e-04, 2.04325e-04
28, 220, 6.97474e+00, 9.38104e+00, 2.27461e+01, 2.27461e+01, -7.20000e+01, 3.36364e-01, 6.15619e-01, 2.04325e-04, 2.04325e-04
29, 225, 7.13326e+00, 9.35478e+00, 2.34011e+01, 2.34011e+01, -7.20000e+01, 3.46667e-01, 5.82358e-01, 2.04325e-04, 2.04325e-04
30, 232, 7.35518e+00, 9.31047e+00, 2.24185e+01, 2.24185e+01, -7.20000e+01, 3.66379e-01, 5.82782e-01, 2.04325e-04, 2.04325e-04
31, 241, 7.64051e+00, 9.31288e+00, 2.58031e+01, 2.58031e+01, -7.20000e+01, 4.02490e-01, 6.37592e-01, 2.04325e-04, 2.04325e-04
32, 249, 7.89414e+00, 9.24534e+00, 2.66281e+01, 2.66281e+01, -7.20000e+01, 4.25703e-01, 6.43059e-01, 2.04325e-04, 2.04325e-04
33, 256, 8.11606e+00, 9.17788e+00, 2.67027e+01, 2.67027e+01, -7.20000e+01, 4.33594e-01, 6.68032e-01, 2.04325e-04, 2.04325e-04
34, 263, 8.33798e+00, 9.20245e+00, 2.88863e+01, 2.88863e+01, -7.20000e+01, 4.48669e-01, 7.22776e-01, 2.04325e-04, 2.04325e-04
35, 269, 8.52820e+00, 9.21343e+00, 3.19367e+01, 3.19367e+01, -7.20000e+01, 4.64684e-01, 7.60838e-01, 2.04325e-04, 2.04325e-04
36, 273, 8.65502e+00, 9.24513e+00, 3.56091e+01, 3.56091e+01, -7.20000e+01, 4.72527e-01, 7.02368e-01, 2.04325e-04, 2.04325e-04
37, 281, 8.90864e+00, 9.22834e+00, 4.04173e+01, 4.04173e+01, -7.20000e+01, 4.87544e-01, 7.15296e-01, 2.04325e-04, 2.04325e-04
38, 290, 9.19397e+00, 9.24469e+00, 4.42861e+01, 4.42861e+01, -7.20000e+01, 4.93103e-01, 7.49536e-01, 2.04325e-04, 2.04325e-04
39, 298, 9.44760e+00, 9.21220e+00, 4.66881e+01, 4.66881e+01, -7.20000e+01, 5.00000e-01, 7.68155e-01, 2.04325e-04, 2.04325e-04
40, 305, 9.66952e+00, 9.16348e+00, 4.86106e+01, 4.86106e+01, -7.20000e+01, 5.01639e-01, 7.86354e-01, 2.04325e-04, 2.04325e-04
41, 315, 9.98656e+00, 9.13637e+00, 5.40267e+01, 5.40267e+01, -7.20000e+01, 5.07937e-01, 8.07909e-01, 2.04325e-04, 2.04325e-04
42, 320, 1.01451e+01, 9.13498e+00, 5.67682e+01, 5.67682e+01, -7.20000e+01, 5.28125e-01, 8.30051e-01, 2.04325e-04, 2.04325e-04
43, 331, 1.04938e+01, 9.10236e+00, 6.12395e+01, 6.12395e+01, -7.20000e+01, 5.46828e-01, 8.58851e-01, 2.04325e-04, 2.04325e-04
44, 338, 1.07157e+01, 9.09772e+00, 6.40782e+01, 6.40782e+01, -7.20000e+01, 5.47337e-01, 8.67185e-01, 2.04325e-04, 2.04325e-04
45, 345, 1.09377e+01, 9.09010e+00, 6.83206e+01, 6.83206e+01, -7.20000e+01, 5.65217e-01, 9.10938e-01, 2.04325e-04, 2.04325e-04
46, 351, 1.11279e+01, 9.09482e+00, 7.38463e+01, 7.38463e+01, -7.20000e+01, 5.72650e-01, 9.16383e-01, 2.04325e-04, 2.04325e-04
