controller=pattern horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time, effective time
0, 1, 3.17034e-02, 1.02139e+01, 0.00000e+00, 0.00000e+00, -7.20000e+01, 1.00000e+00, 2.62472e-03, 2.01225e-04, 2.01225e-04
1, 3, 9.51101e-02, 1.01904e+01, 1.63770e-01, 1.63770e-01, -7.20000e+01, 6.66667e-01, 8.24366e-03, 2.01225e-04, 2.01225e-04
2, 6, 1.90220e-01, 1.01585e+01, 2.18360e-01, 2.18360e-01, -7.20000e+01, 5.00000e-01, 1.86768e-02, 2.01225e-04, 2.01225e-04
3, 9, 2.85330e-01, 1.01316e+01, 3.39562e-01, 3.39562e-01, -7.20000e+01, 3.33333e-01, 3.16750e-02, 2.01225e-04, 2.01225e-04
4, 11, 3.48737e-01, 1.01214e+01, 4.48742e-01, 4.48742e-01, -7.20000e+01, 1.81818e-01, 4.33777e-02, 2.01225e-04, 2.01225e-04
5, 14, 4.43847e-01, 1.01138e+01, 5.03332e-01, 5.03332e-01, -7.20000e+01, 2.14286e-01, 6.42152e-02, 2.01225e-04, 2.01225e-04
6, 17, 5.38957e-01, 1.00987e+01, 6.67102e-01, 6.67102e-01, -7.20000e+01, 1.76471e-01, 8.39617e-02, 2.01225e-04, 2.01225e-04
7, 19, 6.02364e-01, 1.00996e+01, 7.76282e-01, 7.76282e-01, -7.20000e+01, 1.05263e-01, 1.00446e-01, 2.01225e-04, 2.01225e-04
8, 22, 6.97474e-01, 1.00890e+01, 1.10382e+00, 1.10382e+00, -7.20000e+01, 1.36364e-01, 1.03106e-01, 2.01225e-04, 2.01225e-04
9, 25, 7.92584e-01, 1.00811e+01, 1.15841e+00, 1.15841e+00, -7.20000e+01, 1.20000e-01, 1.26216e-01, 2.01225e-04, 2.01225e-04
10, 28, 8.87694e-01, 1.00721e+01, 1.26759e+00, 1.26759e+00, -7.20000e+01, 1.07143e-01, 1.41610e-01, 2.01225e-04, 2.01225e-04
11, 30, 9.51101e-01, 1.00796e+01, 1.43136e+00, 1.43136e+00, -7.20000e+01, 6.66667e-02, 1.26939e-01, 2.01225e-04, 2.01225e-04
12, 32, 1.01451e+00, 1.00788e+01, 1.70431e+00, 1.70431e+00, -7.20000e+01, 9.37500e-02, 1.42122e-01, 2.01225e-04, 2.01225e-04
13, 35, 1.10962e+00, 1.00680e+01, 1.92267e+00, 1.92267e+00, -7.20000e+01, 1.42857e-01, 1.45890e-01, 2.01225e-04, 2.01225e-04
14, 37, 1.17302e+00, 1.00611e+01, 2.08644e+00, 2.08644e+00, -7.20000e+01, 1.35135e-01, 1.24022e-01, 2.01225e-04, 2.01225e-04
15, 41, 1.29984e+00, 1.00360e+01, 2.52316e+00, 2.52316e+00, -7.20000e+01, 1.70732e-01, 1.30381e-01, 2.01225e-04, 2.01225e-04
16, 43, 1.36324e+00, 1.00187e+01, 2.52316e+00, 2.52316e+00, -7.20000e+01, 1.39535e-01, 1.32913e-01, 2.01225e-04, 2.01225e-04
17, 45, 1.42665e+00, 1.00040e+01, 2.46857e+00, 2.46857e+00, -7.20000e+01, 1.55556e-01, 1.48350e-01, 2.01225e-04, 2.01225e-04
18, 49, 1.55346e+00, 9.95795e+00, 2.41398e+00, 2.41398e+00, -7.20000e+01, 2.24490e-01, 1.29360e-01, 2.01225e-04, 2.01225e-04
19, 52, 1.64857e+00, 9.94987e+00, 2.52316e+00, 2.52316e+00, -7.20000e+01, 2.11538e-01, 1.77842e-01, 2.01225e-04, 2.01225e-04
20, 54, 1.71198e+00, 9.92379e+00, 3.01447e+00, 3.01447e+00, -7.20000e+01, 2.03704e-01, 1.64394e-01, 2.01225e-04, 2.01225e-04
21, 54, 1.71198e+00, 9.92453e+00, 2.62032e+00, 2.62032e+00, -7.20000e+01, 2.22222e-01, 1.82549e-01, 2.01225e-04, 2.01225e-04
22, 58, 1.83879e+00, 9.90724e+00, 3.76670e+00, 3.76670e+00, -7.20000e+01, 3.10345e-01, 1.82913e-01, 2.01225e-04, 2.01225e-04
23, 61, 1.93390e+00, 9.89014e+00, 4.25801e+00, 4.25801e+00, -7.20000e+01, 2.95082e-01, 1.95324e-01, 2.01225e-04, 2.01225e-04
24, 63, 1.99731e+00, 9.89464e+00, 4.53096e+00, 4.53096e+00, -7.20000e+01, 2.85714e-01, 2.15998e-01, 2.01225e-04, 2.01225e-04
25, 65, 2.06072e+00, 9.84456e+00, 4.85850e+00, 4.85850e+00, -7.20000e+01, 3.38462e-01, 1.75307e-01, 2.01225e-04, 2.01225e-04
26, 68, 2.15583e+00, 9.83010e+00, 5.18604e+00, 5.18604e+00, -7.20000e+01, 3.23529e-01, 1.88650e-01, 2.01225e-04, 2.01225e-04
27, 70, 2.21924e+00, 9.82862e+00, 5.56817e+00, 5.56817e+00, -7.20000e+01, 3.14286e-01, 2.05897e-01, 2.01225e-04, 2.01225e-04
28, 71, 2.25094e+00, 9.79381e+00, 5.29522e+00, 5.29522e+00, -7.20000e+01, 3.66197e-01, 1.81886e-01, 2.01225e-04, 2.01225e-04
29, 74, 2.34605e+00, 9.76219e+00, 5.84112e+00, 5.84112e+00, -7.20000e+01, 4.05405e-01, 2.14445e-01, 2.01225e-04, 2.01225e-04
30, 77, 2.44116e+00, 9.72757e+00, 6.00489e+00, 6.00489e+00, -7.20000e+01, 4.02597e-01, 1.90057e-01, 2.01225e-04, 2.01225e-04
31, 79, 2.50457e+00, 9.70856e+00, 5.84112e+00, 5.84112e+00, -7.20000e+01, 4.17722e-01, 1.98338e-01, 2.01225e-04, 2.01225e-04
32, 82, 2.59968e+00, 9.69930e+00, 5.45899e+00, 5.45899e+00, -7.20000e+01, 4.63415e-01, 2.22596e-01, 2.01225e-04, 2.01225e-04
33, 85, 2.69479e+00, 9.67522e+00, 5.84112e+00, 5.84112e+00, -7.20000e+01, 4.82353e-01, 2.14863e-01, 2.01225e-04, 2.01225e-04
34, 87, 2.75819e+00, 9.66856e+00, 6.33243e+00, 6.33243e+00, -7.20000e+01, 4.59770e-01, 2.20883e-01, 2.01225e-04, 2.01225e-04
35, 89, 2.82160e+00, 9.62425e+00, 5.40440e+00, 5.40440e+00, -7.20000e+01, 4.83146e-01, 2.14827e-01, 2.01225e-04, 2.01225e-04
36, 92, 2.91671e+00, 9.61935e+00, 6.33243e+00, 6.33243e+00, -7.20000e+01, 5.10870e-01, 2.20264e-01, 2.01225e-04, 2.01225e-04
37, 95, 3.01182e+00, 9.61890e+00, 6.44161e+00, 6.44161e+00, -7.20000e+01, 5.36842e-01, 2.62475e-01, 2.01225e-04, 2.01225e-04
38, 95, 3.01182e+00, 9.62738e+00, 6.49620e+00, 6.49620e+00, -7.20000e+01, 5.26316e-01, 2.60003e-01, 2.01225e-04, 2.01225e-04
39, 98, 3.10693e+00, 9.63305e+00, 7.42423e+00, 7.42423e+00, -7.20000e+01, 5.40816e-01, 2.70021e-01, 2.01225e-04, 2.01225e-04
40, 99, 3.13863e+00, 9.60388e+00, 8.35226e+00, 8.35226e+00, -7.20000e+01, 5.55556e-01, 2.54436e-01, 2.01225e-04, 2.01225e-04
41, 101, 3.20204e+00, 9.58316e+00, 8.62521e+00, 8.62521e+00, -7.20000e+01, 5.64356e-01, 2.78067e-01, 2.01225e-04, 2.01225e-04
42, 104, 3.29715e+00, 9.57629e+00, 9.71701e+00, 9.71701e+00, -7.20000e+01, 5.76923e-01, 2.83945e-01, 2.01225e-04, 2.01225e-04
