controller=global horizon=2 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s]
0, 1, 1.26626e-02, 1.01671e+01, 0.00000e+00, 0.00000e+00, 4.00000e+00, 1.00000e+00, 2.62472e-03
1, 5, 6.33132e-02, 1.01332e+01, 8.12834e-02, 8.12834e-02, 4.00000e+00, 8.00000e-01, 1.34483e-02
2, 9, 1.13964e-01, 1.01042e+01, 1.18855e-01, 1.18855e-01, 4.00000e+00, 4.44444e-01, 2.75859e-02
3, 14, 1.77277e-01, 1.00710e+01, 1.76914e-01, 1.76914e-01, 4.00000e+00, 3.57143e-01, 4.64680e-02
4, 17, 2.15265e-01, 1.00632e+01, 2.11750e-01, 2.11750e-01, 4.00000e+00, 1.76471e-01, 7.04499e-02
5, 20, 2.53253e-01, 1.00579e+01, 2.23362e-01, 2.23362e-01, 4.00000e+00, 1.50000e-01, 9.12131e-02
6, 26, 3.29229e-01, 1.00374e+01, 3.18903e-01, 3.18903e-01, 4.00000e+00, 2.30769e-01, 1.27386e-01
7, 31, 3.92542e-01, 1.00327e+01, 0.00000e+00, 0.00000e+00, -6.00000e+00, 1.61290e-01, 1.69896e-01
8, 34, 4.30530e-01, 1.00398e+01, 4.11799e-01, 4.11799e-01, -6.00000e+00, 8.82353e-02, 1.87804e-01
9, 39, 4.93843e-01, 1.00350e+01, 4.93082e-01, 4.93082e-01, -6.00000e+00, 1.28205e-01, 1.91963e-01
10, 42, 5.31831e-01, 1.00392e+01, 5.04694e-01, 5.04694e-01, -6.00000e+00, 7.14286e-02, 1.95415e-01
11, 46, 5.82481e-01, 1.00339e+01, 5.27918e-01, 5.27918e-01, -6.00000e+00, 8.69565e-02, 1.97962e-01
12, 52, 6.58457e-01, 1.00262e+01, 6.90485e-01, 6.90485e-01, -6.00000e+00, 1.15385e-01, 2.12213e-01
13, 57, 7.21770e-01, 1.00193e+01, 7.48544e-01, 7.48544e-01, -6.00000e+00, 8.77193e-02, 2.14213e-01
14, 61, 7.72421e-01, 1.00280e+01, 0.00000e+00, 0.00000e+00, -8.00000e+00, 6.55738e-02, 2.47362e-01
15, 65, 8.23072e-01, 1.00217e+01, 8.41440e-01, 8.41440e-01, -8.00000e+00, 6.15385e-02, 2.26011e-01
16, 69, 8.73722e-01, 1.00272e+01, 8.87887e-01, 8.87887e-01, -8.00000e+00, 5.79710e-02, 2.75969e-01
17, 73, 9.24373e-01, 1.00212e+01, 8.99499e-01, 8.99499e-01, -8.00000e+00, 5.47945e-02, 2.70825e-01
18, 79, 1.00035e+00, 1.00033e+01, 9.34335e-01, 9.34335e-01, -8.00000e+00, 7.59494e-02, 2.60845e-01
19, 83, 1.05100e+00, 9.98844e+00, 9.11111e-01, 9.11111e-01, -8.00000e+00, 4.81928e-02, 2.85753e-01
20, 87, 1.10165e+00, 9.97394e+00, 9.45947e-01, 9.45947e-01, -8.00000e+00, 5.74713e-02, 2.71892e-01
21, 92, 1.16496e+00, 9.97437e+00, 0.00000e+00, 0.00000e+00, 1.60000e+01, 5.43478e-02, 3.29721e-01
22, 96, 1.21561e+00, 9.98183e+00, 9.45947e-01, 9.45947e-01, 1.60000e+01, 5.20833e-02, 3.12723e-01
23, 100, 1.26626e+00, 9.95387e+00, 1.04158e+00, 1.04158e+00, 1.60000e+01, 7.00000e-02, 2.97688e-01
24, 105, 1.32958e+00, 9.94183e+00, 1.20414e+00, 1.20414e+00, 1.60000e+01, 8.57143e-02, 3.37535e-01
25, 108, 1.36757e+00, 9.91007e+00, 1.28543e+00, 1.28543e+00, 1.60000e+01, 7.40741e-02, 3.26440e-01
26, 113, 1.43088e+00, 9.90104e+00, 1.22737e+00, 1.22737e+00, 1.60000e+01, 1.06195e-01, 3.50566e-01
27, 116, 1.46887e+00, 9.88596e+00, 1.20414e+00, 1.20414e+00, 1.60000e+01, 1.29310e-01, 3.03480e-01
28, 120, 1.51952e+00, 9.88394e+00, 0.00000e+00, 0.00000e+00, -3.20000e+01, 6.66667e-02, 3.72514e-01
29, 124, 1.57017e+00, 9.89681e+00, 1.27382e+00, 1.27382e+00, -3.20000e+01, 6.45161e-02, 4.01358e-01
30, 127, 1.60816e+00, 9.88514e+00, 1.28543e+00, 1.28543e+00, -3.20000e+01, 6.29921e-02, 3.82218e-01
31, 131, 1.65881e+00, 9.88437e+00, 1.30865e+00, 1.30865e+00, -3.20000e+01, 8.39695e-02, 4.05693e-01
32, 138, 1.74744e+00, 9.88524e+00, 1.50605e+00, 1.50605e+00, -3.20000e+01, 1.01449e-01, 4.49594e-01
33, 141, 1.78543e+00, 9.89299e+00, 1.70346e+00, 1.70346e+00, -3.20000e+01, 1.06383e-01, 4.31632e-01
34, 145, 1.83608e+00, 9.88840e+00, 1.74991e+00, 1.74991e+00, -3.20000e+01, 1.03448e-01, 4.33110e-01
35, 148, 1.87407e+00, 9.89287e+00, 0.00000e+00, 0.00000e+00, -3.40000e+01, 6.08108e-02, 4.59309e-01
36, 152, 1.92472e+00, 9.88458e+00, 1.43638e+00, 1.43638e+00, -3.40000e+01, 6.57895e-02, 4.02636e-01
37, 157, 1.98803e+00, 9.87419e+00, 1.66598e+00, 1.66598e+00, -3.40000e+01, 7.64331e-02, 4.62123e-01
38, 161, 2.03868e+00, 9.88118e+00, 1.89821e+00, 1.89821e+00, -3.40000e+01, 8.07453e-02, 4.47143e-01
39, 166, 2.10200e+00, 9.85394e+00, 1.85177e+00, 1.85177e+00, -3.40000e+01, 1.02410e-01, 4.61906e-01
40, 170, 2.15265e+00, 9.84813e+00, 2.01433e+00, 2.01433e+00, -3.40000e+01, 1.05882e-01, 4.34160e-01
41, 176, 2.22862e+00, 9.84242e+00, 1.99111e+00, 1.99111e+00, -3.40000e+01, 1.25000e-01, 5.29174e-01
42, 180, 2.27928e+00, 9.82608e+00, 0.00000e+00, 0.00000e+00, -2.40000e+01, 8.33333e-02, 4.47927e-01
43, 183, 2.31726e+00, 9.83044e+00, 1.77048e+00, 1.77048e+00, -2.40000e+01, 9.28962e-02, 5.33237e-01
44, 185, 2.34259e+00, 9.85998e+00, 1.88660e+00, 1.88660e+00, -2.40000e+01, 8.64865e-02, 5.39796e-01
45, 190, 2.40590e+00, 9.87579e+00, 2.03756e+00, 2.03756e+00, -2.40000e+01, 1.05263e-01, 5.40050e-01
46, 196, 2.48188e+00, 9.86091e+00, 2.16529e+00, 2.16529e+00, -2.40000e+01, 1.07143e-01, 5.30151e-01
47, 200, 2.53253e+00, 9.87131e+00, 2.53346e+00, 2.53346e+00, -2.40000e+01, 1.05000e-01, 5.34341e-01
48, 201, 2.54519e+00, 9.84619e+00, 2.33606e+00, 2.33606e+00, -2.40000e+01, 1.19403e-01, 5.44248e-01
49, 205, 2.59584e+00, 9.81845e+00, 0.00000e+00, 0.00000e+00, -3.80000e+01, 9.26829e-02, 4.98963e-01
50, 208, 2.63383e+00, 9.83345e+00, 2.38217e+00, 2.38217e+00, -3.80000e+01, 8.65385e-02, 5.71686e-01
51, 210, 2.65915e+00, 9.82422e+00, 2.12739e+00, 2.12739e+00, -3.80000e+01, 1.09524e-01, 5.75688e-01
52, 215, 2.72247e+00, 9.81946e+00, 2.24351e+00, 2.24351e+00, -3.80000e+01, 1.25581e-01, 5.80212e-01
53, 220, 2.78578e+00, 9.80650e+00, 2.63831e+00, 2.63831e+00, -3.80000e+01, 1.31818e-01, 5.78951e-01
54, 224, 2.83643e+00, 9.79868e+00, 2.87396e+00, 2.87396e+00, -3.80000e+01, 1.38393e-01, 5.79436e-01
55, 227, 2.87442e+00, 9.81030e+00, 2.94329e+00, 2.94329e+00, -3.80000e+01, 1.36564e-01, 6.22404e-01
56, 230, 2.91241e+00, 9.76608e+00, 0.00000e+00, 0.00000e+00, -3.60000e+01, 1.08696e-01, 5.71584e-01
57, 233, 2.95039e+00, 9.76424e+00, 3.14137e+00, 3.14137e+00, -3.60000e+01, 9.01288e-02, 6.38317e-01
58, 237, 3.00105e+00, 9.75131e+00, 3.31555e+00, 3.31555e+00, -3.60000e+01, 8.86076e-02, 6.35898e-01
59, 239, 3.02637e+00, 9.75137e+00, 3.24588e+00, 3.24588e+00, -3.60000e+01, 8.78661e-02, 6.21945e-01
60, 245, 3.10235e+00, 9.70832e+00, 3.16459e+00, 3.16459e+00, -3.60000e+01, 1.26531e-01, 5.39725e-01
61, 250, 3.16566e+00, 9.69629e+00, 3.07170e+00, 3.07170e+00, -3.60000e+01, 1.36000e-01, 6.66838e-01
62, 255, 3.22897e+00, 9.67147e+00, 3.04847e+00, 3.04847e+00, -3.60000e+01, 1.49020e-01, 6.43832e-01
63, 259, 3.27962e+00, 9.66519e+00, 0.00000e+00, 0.00000e+00, -4.00000e+01, 1.11969e-01, 6.88301e-01
64, 260, 3.29229e+00, 9.69594e+00, 2.67791e+00, 2.67791e+00, -4.00000e+01, 1.03846e-01, 6.68673e-01
65, 262, 3.31761e+00, 9.72822e+00, 2.67791e+00, 2.67791e+00, -4.00000e+01, 1.06870e-01, 7.69316e-01
66, 266, 3.36826e+00, 9.75023e+00, 2.55018e+00, 2.55018e+00, -4.00000e+01, 1.31579e-01, 7.03181e-01
67, 274, 3.46956e+00, 9.72365e+00, 2.70378e+00, 2.70378e+00, -4.00000e+01, 1.49635e-01, 7.52218e-01
68, 279, 3.53288e+00, 9.72181e+00, 2.91280e+00, 2.91280e+00, -4.00000e+01, 1.50538e-01, 7.27720e-01
69, 282, 3.57086e+00, 9.71133e+00, 2.94456e+00, 2.94456e+00, -4.00000e+01, 1.70213e-01, 7.57305e-01
70, 284, 3.59619e+00, 9.67714e+00, 0.00000e+00, 0.00000e+00, -3.00000e+01, 1.19718e-01, 7.82257e-01
71, 289, 3.65950e+00, 9.72274e+00, 3.04907e+00, 3.04907e+00, -3.00000e+01, 1.17647e-01, 7.23599e-01
72, 293, 3.71015e+00, 9.72423e+00, 3.26073e+00, 3.26073e+00, -3.00000e+01, 1.22867e-01, 8.02801e-01
73, 295, 3.73548e+00, 9.75320e+00, 3.19105e+00, 3.19105e+00, -3.00000e+01, 1.15254e-01, 7.72651e-01
74, 298, 3.77347e+00, 9.72891e+00, 2.94720e+00, 2.94720e+00, -3.00000e+01, 1.24161e-01, 8.17270e-01
75, 300, 3.79879e+00, 9.72043e+00, 3.08655e+00, 3.08655e+00, -3.00000e+01, 1.30000e-01, 8.10872e-01
76, 306, 3.87477e+00, 9.70336e+00, 3.51619e+00, 3.51619e+00, -3.00000e+01, 1.53595e-01, 7.29822e-01
