controller=random horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time, effective time
0, 1, 3.17034e-02, 1.02139e+01, 0.00000e+00, 0.00000e+00, 5.20000e+01, 1.00000e+00, 2.62472e-03, 3.04937e-04, 3.04937e-04
1, 2, 6.34067e-02, 1.02033e+01, 1.09180e-01, 1.09180e-01, 5.20000e+01, 5.00000e-01, 6.09566e-03, 3.04937e-04, 3.04937e-04
2, 3, 9.51101e-02, 1.01951e+01, 1.63770e-01, 1.63770e-01, 5.20000e+01, 3.33333e-01, 1.13920e-02, 3.04937e-04, 3.04937e-04
3, 4, 1.26813e-01, 1.01882e+01, 2.18360e-01, 2.18360e-01, 5.20000e+01, 2.50000e-01, 1.69323e-02, 3.04937e-04, 3.04937e-04
4, 5, 1.58517e-01, 1.01818e+01, 2.72950e-01, 2.72950e-01, 5.20000e+01, 2.00000e-01, 1.96430e-02, 3.04937e-04, 3.04937e-04
5, 6, 1.90220e-01, 1.01784e+01, 2.18360e-01, 2.18360e-01, 5.20000e+01, 1.66667e-01, 2.85367e-02, 3.04937e-04, 3.04937e-04
6, 7, 2.21924e-01, 1.01764e+01, 2.72950e-01, 2.72950e-01, 5.20000e+01, 1.42857e-01, 3.60433e-02, 3.04937e-04, 3.04937e-04
7, 8, 2.53627e-01, 1.01772e+01, 2.84973e-01, 2.84973e-01, 5.20000e+01, 1.25000e-01, 4.89536e-02, 3.04937e-04, 3.04937e-04
8, 9, 2.85330e-01, 1.01732e+01, 3.39562e-01, 3.39562e-01, 5.20000e+01, 1.11111e-01, 3.56000e-02, 3.04937e-04, 3.04937e-04
9, 11, 3.48737e-01, 1.01545e+01, 4.48742e-01, 4.48742e-01, 5.20000e+01, 1.81818e-01, 3.82334e-02, 3.04937e-04, 3.04937e-04
10, 12, 3.80440e-01, 1.01599e+01, 4.48742e-01, 4.48742e-01, 5.20000e+01, 8.33333e-02, 5.22328e-02, 3.04937e-04, 3.04937e-04
11, 13, 4.12144e-01, 1.01594e+01, 5.03332e-01, 5.03332e-01, 5.20000e+01, 7.69231e-02, 4.96948e-02, 3.04937e-04, 3.04937e-04
12, 14, 4.43847e-01, 1.01573e+01, 7.21692e-01, 7.21692e-01, 5.20000e+01, 7.14286e-02, 6.14517e-02, 3.04937e-04, 3.04937e-04
13, 15, 4.75550e-01, 1.01533e+01, 7.76282e-01, 7.76282e-01, 5.20000e+01, 6.66667e-02, 6.45346e-02, 3.04937e-04, 3.04937e-04
14, 16, 5.07254e-01, 1.01474e+01, 7.76282e-01, 7.76282e-01, 5.20000e+01, 6.25000e-02, 6.15862e-02, 3.04937e-04, 3.04937e-04
15, 17, 5.38957e-01, 1.01453e+01, 8.30872e-01, 8.30872e-01, 5.20000e+01, 1.76471e-01, 6.45332e-02, 3.04937e-04, 3.04937e-04
16, 18, 5.70660e-01, 1.01371e+01, 9.40052e-01, 9.40052e-01, 5.20000e+01, 1.66667e-01, 5.49718e-02, 3.04937e-04, 3.04937e-04
17, 20, 6.34067e-01, 1.01135e+01, 1.21300e+00, 1.21300e+00, 5.20000e+01, 2.00000e-01, 4.82899e-02, 3.04937e-04, 3.04937e-04
18, 21, 6.65771e-01, 1.00996e+01, 1.26759e+00, 1.26759e+00, 5.20000e+01, 1.90476e-01, 5.68478e-02, 3.04937e-04, 3.04937e-04
19, 22, 6.97474e-01, 1.00896e+01, 1.26759e+00, 1.26759e+00, 5.20000e+01, 1.81818e-01, 5.66189e-02, 3.04937e-04, 3.04937e-04
20, 23, 7.29177e-01, 1.00832e+01, 1.43136e+00, 1.43136e+00, 5.20000e+01, 1.73913e-01, 6.06412e-02, 3.04937e-04, 3.04937e-04
21, 24, 7.60881e-01, 1.00852e+01, 1.43136e+00, 1.43136e+00, 5.20000e+01, 2.91667e-01, 1.00315e-01, 3.04937e-04, 3.04937e-04
22, 25, 7.92584e-01, 1.00813e+01, 1.32218e+00, 1.32218e+00, 5.20000e+01, 2.80000e-01, 6.71706e-02, 3.04937e-04, 3.04937e-04
23, 26, 8.24287e-01, 1.00787e+01, 1.48595e+00, 1.48595e+00, 5.20000e+01, 3.46154e-01, 7.17512e-02, 3.04937e-04, 3.04937e-04
24, 27, 8.55991e-01, 1.00671e+01, 1.64972e+00, 1.64972e+00, 5.20000e+01, 3.33333e-01, 7.15105e-02, 3.04937e-04, 3.04937e-04
25, 28, 8.87694e-01, 1.00496e+01, 1.96524e+00, 1.96524e+00, 5.20000e+01, 3.57143e-01, 7.60483e-02, 3.04937e-04, 3.04937e-04
26, 29, 9.19397e-01, 1.00498e+01, 2.18360e+00, 2.18360e+00, 5.20000e+01, 3.44828e-01, 8.65315e-02, 3.04937e-04, 3.04937e-04
27, 30, 9.51101e-01, 1.00353e+01, 2.18360e+00, 2.18360e+00, 5.20000e+01, 3.66667e-01, 7.64349e-02, 3.04937e-04, 3.04937e-04
28, 31, 9.82804e-01, 1.00219e+01, 2.23819e+00, 2.23819e+00, 5.20000e+01, 3.54839e-01, 7.96541e-02, 3.04937e-04, 3.04937e-04
29, 31, 9.82804e-01, 1.00157e+01, 2.07442e+00, 2.07442e+00, 5.20000e+01, 3.87097e-01, 8.90451e-02, 3.04937e-04, 3.04937e-04
