controller=pattern horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time, effective time
0, 1, 3.17034e-02, 1.02139e+01, 0.00000e+00, 0.00000e+00, 7.20000e+01, 1.00000e+00, 2.62472e-03, 2.14577e-04, 2.14577e-04
1, 2, 6.34067e-02, 1.02030e+01, 1.09180e-01, 1.09180e-01, 7.20000e+01, 5.00000e-01, 5.76812e-03, 2.14577e-04, 2.14577e-04
2, 3, 9.51101e-02, 1.01944e+01, 1.63770e-01, 1.63770e-01, 7.20000e+01, 3.33333e-01, 1.07283e-02, 2.14577e-04, 2.14577e-04
3, 5, 1.58517e-01, 1.01745e+01, 2.72950e-01, 2.72950e-01, 7.20000e+01, 4.00000e-01, 1.74246e-02, 2.14577e-04, 2.14577e-04
4, 6, 1.90220e-01, 1.01720e+01, 2.18360e-01, 2.18360e-01, 7.20000e+01, 1.66667e-01, 2.66298e-02, 2.14577e-04, 2.14577e-04
5, 8, 2.53627e-01, 1.01576e+01, 2.84973e-01, 2.84973e-01, 7.20000e+01, 2.50000e-01, 3.59102e-02, 2.14577e-04, 2.14577e-04
6, 9, 2.85330e-01, 1.01597e+01, 2.30383e-01, 2.30383e-01, 7.20000e+01, 1.11111e-01, 4.72132e-02, 2.14577e-04, 2.14577e-04
7, 11, 3.48737e-01, 1.01493e+01, 3.39562e-01, 3.39562e-01, 7.20000e+01, 1.81818e-01, 5.38442e-02, 2.14577e-04, 2.14577e-04
8, 12, 3.80440e-01, 1.01512e+01, 3.94152e-01, 3.94152e-01, 7.20000e+01, 8.33333e-02, 6.15546e-02, 2.14577e-04, 2.14577e-04
9, 14, 4.43847e-01, 1.01468e+01, 5.03332e-01, 5.03332e-01, 7.20000e+01, 1.42857e-01, 6.90814e-02, 2.14577e-04, 2.14577e-04
10, 15, 4.75550e-01, 1.01467e+01, 5.57922e-01, 5.57922e-01, 7.20000e+01, 6.66667e-02, 7.25809e-02, 2.14577e-04, 2.14577e-04
11, 17, 5.38957e-01, 1.01247e+01, 6.67102e-01, 6.67102e-01, 7.20000e+01, 1.17647e-01, 5.90876e-02, 2.14577e-04, 2.14577e-04
12, 18, 5.70660e-01, 1.01181e+01, 6.67102e-01, 6.67102e-01, 7.20000e+01, 5.55556e-02, 6.29506e-02, 2.14577e-04, 2.14577e-04
13, 20, 6.34067e-01, 1.01023e+01, 9.94641e-01, 9.94641e-01, 7.20000e+01, 1.50000e-01, 7.41084e-02, 2.14577e-04, 2.14577e-04
14, 21, 6.65771e-01, 1.01021e+01, 1.21300e+00, 1.21300e+00, 7.20000e+01, 1.90476e-01, 6.76074e-02, 2.14577e-04, 2.14577e-04
15, 23, 7.29177e-01, 1.00895e+01, 1.37677e+00, 1.37677e+00, 7.20000e+01, 2.60870e-01, 7.75593e-02, 2.14577e-04, 2.14577e-04
16, 24, 7.60881e-01, 1.00889e+01, 1.43136e+00, 1.43136e+00, 7.20000e+01, 2.08333e-01, 6.26174e-02, 2.14577e-04, 2.14577e-04
17, 26, 8.24287e-01, 1.00622e+01, 1.75890e+00, 1.75890e+00, 7.20000e+01, 2.30769e-01, 8.00498e-02, 2.14577e-04, 2.14577e-04
18, 27, 8.55991e-01, 1.00530e+01, 1.70431e+00, 1.70431e+00, 7.20000e+01, 1.85185e-01, 7.56692e-02, 2.14577e-04, 2.14577e-04
19, 29, 9.19397e-01, 1.00340e+01, 1.81349e+00, 1.81349e+00, 7.20000e+01, 2.06897e-01, 9.97804e-02, 2.14577e-04, 2.14577e-04
20, 30, 9.51101e-01, 1.00313e+01, 1.97726e+00, 1.97726e+00, 7.20000e+01, 2.33333e-01, 8.80996e-02, 2.14577e-04, 2.14577e-04
21, 32, 1.01451e+00, 1.00085e+01, 2.08644e+00, 2.08644e+00, 7.20000e+01, 3.12500e-01, 9.96998e-02, 2.14577e-04, 2.14577e-04
22, 32, 1.01451e+00, 1.00098e+01, 2.08644e+00, 2.08644e+00, 7.20000e+01, 2.81250e-01, 7.31612e-02, 2.14577e-04, 2.14577e-04
23, 34, 1.07791e+00, 1.00107e+01, 2.03185e+00, 2.03185e+00, 7.20000e+01, 3.52941e-01, 8.72020e-02, 2.14577e-04, 2.14577e-04
24, 35, 1.10962e+00, 9.99663e+00, 2.23819e+00, 2.23819e+00, 7.20000e+01, 4.00000e-01, 1.02841e-01, 2.14577e-04, 2.14577e-04
25, 37, 1.17302e+00, 9.97949e+00, 2.40196e+00, 2.40196e+00, 7.20000e+01, 4.05405e-01, 9.68820e-02, 2.14577e-04, 2.14577e-04
26, 38, 1.20473e+00, 9.98298e+00, 2.51114e+00, 2.51114e+00, 7.20000e+01, 3.68421e-01, 1.18473e-01, 2.14577e-04, 2.14577e-04
27, 40, 1.26813e+00, 9.96933e+00, 2.89327e+00, 2.89327e+00, 7.20000e+01, 3.75000e-01, 1.24310e-01, 2.14577e-04, 2.14577e-04
